"Freq [GHz]","re(S(1 2)) []","im(S(1 2)) []"
8.0268,-0.737701217583516,0.226757658781767
8.0269,-0.719547476800933,0.238314024747993
8.027,-0.699084573687816,0.250068077168123
8.0271,-0.675950954323373,0.261861307653655
8.0272,-0.649729455202801,0.273459014688128
8.0273,-0.619945177266796,0.284520687239899
8.0274,-0.586069268207124,0.294560126668134
8.0275,-0.547533944270395,0.302892958205375
8.0276,-0.503767432894686,0.308570083516165
8.0277,-0.454262220594039,0.310298585220239
8.0278,-0.398695633933892,0.306358634246244
8.0279,-0.337126207068289,0.294539101832961
8.028,-0.270286487454487,0.272139009347158
8.0281,-0.199970395049866,0.236116199165037
8.0282,-0.129452179824455,0.183495219154095
8.0283,-0.063762003908927,0.112132736865548
8.0284,-0.0095123096436941,0.0218109332412442
8.0285,0.0260527678375761,-0.0846573866848406
8.0286,0.0368304206915847,-0.200955246264324
8.0287,0.0198887289033226,-0.318067363129285
8.0288,-0.0233141695944101,-0.426384558370523
8.0289,-0.0873254213667544,-0.518191332955957
8.029,-0.164499506137969,-0.589281783260881
8.0291,-0.247157242847795,-0.639099531543038
8.0292,-0.329108581134197,-0.669757385075405
8.0293,-0.406213888660603,-0.684717856058623
8.0294,-0.476224246735913,-0.68771863450736
8.0295,-0.538300848075828,-0.682136955779887
8.0296,-0.592505769681976,-0.670728777080164
8.0297,-0.639397229958193,-0.655600087307209
8.0298,-0.679755076219081,-0.638288246990023
8.0299,-0.714414842087912,-0.619877343681735
8.03,-0.744177785405868,-0.60110968548996
8.0301,-0.769768701682111,-0.582478947852472
8.0302,-0.791821408785145,-0.564302341478106
8.0303,-0.810879007656697,-0.546774115378331
8.0304,-0.82740121692892,-0.530004147562464
8.0305,-0.841774445243912,-0.51404528563055
8.0306,-0.854322308059587,-0.498912480359314
8.0307,-0.865315476850436,-0.484596054151998
8.0308,-0.874980402137289,-0.471070831727083
8.0309,-0.883506795762777,-0.458302375690391
8.031,-0.891053926383056,-0.446251207500479
8.0311,-0.897755854579599,-0.434875632066833
8.0312,-0.903725755898774,-0.424133597736161
8.0313,-0.909059477042234,-0.413983892254813
8.0314,-0.913838456275667,-0.40438688362428
8.0315,-0.918132121220734,-0.39530495090818
8.0316,-0.921999859209962,-0.386702705621293
8.0317,-0.9254926389654,-0.378547073440522
8.0318,-0.928654348122875,-0.370807284475323
8.0319,-0.931522899130165,-0.363454805370986
8.032,-0.934131146133962,-0.356463236092592
8.0321,-0.936507647371878,-0.34980818696472
8.0322,-0.938677301013764,-0.343467146480023
8.0323,-0.940661877090293,-0.337419346864945
8.0324,-0.942480463870874,-0.331645631939778
8.0325,-0.944149843610818,-0.326128330118931
8.0326,-0.945684809817471,-0.32085113422687
8.0327,-0.947098435951001,-0.315798989015558
8.0328,-0.948402303675134,-0.31095798672927
8.0329,-0.949606697316328,-0.306315270711209
8.033,-0.950720770010175,-0.301858946818739
8.0331,-0.951752686055969,-0.297578002274513
8.0332,-0.952709743220553,-0.293462231502599
8.0333,-0.953598478096197,-0.289502168461124
8.0334,-0.954424757096762,-0.285689024970679
8.0335,-0.955193855248365,-0.282014634550515
8.0336,-0.955910524579813,-0.278471401289303
8.0337,-0.956579053627721,-0.275052253305844
8.0338,-0.957203319330948,-0.271750600384972
8.0339,-0.95778683239022,-0.268560295404139
8.034,-0.958332777002695,-0.265475599198908
8.0341,-0.958844045743454,-0.262491148544547
8.0342,-0.95932327025019,-0.259601926960231
8.0343,-0.95977284827012,-0.256803238070694
8.0344,-0.960194967547411,-0.254090681282959
8.0345,-0.960591626960047,-0.251460129560873
8.0346,-0.9609646552576,-0.248907709100266
8.0347,-0.96131572770196,-0.246429780726803
8.0348,-0.961646380871558,-0.244022922856827
8.0349,-0.961958025854232,-0.241683915875464
8.035,-0.962251960023402,-0.239409727802683
8.0351,-0.962529377566678,-0.237197501129403
8.0352,-0.962791378913812,-0.235044540717029
8.0353,-0.963038979191822,-0.232948302665333
8.0354,-0.963273115819019,-0.230906384061932
8.0355,-0.963494655335373,-0.228916513535373
8.0356,-0.963704399554712,-0.226976542541391
8.0357,-0.963903091113687,-0.225084437318091
8.0358,-0.964091418483283,-0.223238271452875
8.0359,-0.964270020500828,-0.221436219008618
8.036,-0.964439490473614,-0.219676548161477
8.0361,-0.964600379899163,-0.217957615307697
8.0362,-0.964753201842074,-0.216277859600166
8.0363,-0.964898434002699,-0.214635797879429
8.0364,-0.965036521509002,-0.213030019967082
8.0365,-0.965167879459462,-0.211459184291554
8.0366,-0.965292895241632,-0.209922013820773
8.0367,-0.965411930648543,-0.208417292276281
8.0368,-0.9655253238125,-0.206943860607262
8.0369,-0.965633390973855,-0.205500613703997
8.037,-0.965736428100464,-0.204086497332422
8.0371,-0.965834712371845,-0.202700505272773
8.0372,-0.965928503540669,-0.20134167664672
8.0373,-0.966018045182843,-0.200009093419176
8.0374,-0.96610356584639,-0.198701878061578
8.0375,-0.966185280108219,-0.197419191364686
8.0376,-0.966263389547032,-0.196160230390165
8.0377,-0.966338083639798,-0.194924226550702
8.0378,-0.966409540588459,-0.193710443809666
8.0379,-0.966477928082933,-0.192518176991748
8.038,-0.966543404005903,-0.19134675019649
8.0381,-0.966606117084312,-0.190195515307982
8.0382,-0.966666207492061,-0.189063850593837
8.0383,-0.966723807408005,-0.187951159387266
8.0384,-0.966779041532917,-0.186856868846731
8.0385,-0.966832027568803,-0.185780428787867
8.0386,-0.966882876663591,-0.184721310583017
8.0387,-0.966931693824022,-0.183679006123599
8.0388,-0.966978578299262,-0.18265302684146
8.0389,-0.967023623937507,-0.181642902785325
8.039,-0.96706691951778,-0.180648181748665
8.0391,-0.967108549058763,-0.179668428445815
8.0392,-0.967148592106485,-0.178703223733218
8.0393,-0.96718712400246,-0.177752163873034
8.0394,-0.967224216133746,-0.176814859836422
8.0395,-0.967259936166313,-0.175890936643931
8.0396,-0.967294348262917,-0.174980032740961
8.0397,-0.967327513286661,-0.174081799405997
8.0398,-0.967359488991279,-0.173195900189667
8.0399,-0.967390330199092,-0.172322010382774
8.04,-0.967420088967555,-0.171459816511611
8.0401,-0.967448814745176,-0.170609015858918
8.0402,-0.967476554517583,-0.169769316009082
8.0403,-0.967503352944431,-0.168940434415903
8.0404,-0.967529252487774,-0.168122097992025
8.0405,-0.967554293532507,-0.167314042718465
8.0406,-0.967578514499416,-0.166516013273244
8.0407,-0.967601951951348,-0.165727762678047
8.0408,-0.96762464069295,-0.164949051961814
8.0409,-0.967646613864433,-0.16417964984055
8.041,-0.967667903029741,-0.163419332412083
8.0411,-0.967688538259501,-0.162667882865339
8.0412,-0.967708548209097,-0.16192509120317
8.0413,-0.967727960192196,-0.16119075397792
8.0414,-0.967746800249999,-0.1604646740393
8.0415,-0.967765093216514,-0.15974666029362
8.0416,-0.967782862780096,-0.159036527474039
8.0417,-0.967800131541484,-0.158334095921142
8.0418,-0.967816921068576,-0.15763919137323
8.0419,-0.967833251948118,-0.15695164476598
8.042,-0.967849143834526,-0.156271292040943
8.0421,-0.967864615496004,-0.155597973962361
8.0422,-0.967879684858122,-0.154931535941971
8.0423,-0.967894369045015,-0.154271827871318
8.0424,-0.96790868441835,-0.153618703961306
8.0425,-0.967922646614184,-0.152972022588571
8.0426,-0.967936270577847,-0.152331646148212
8.0427,-0.967949570596969,-0.151697440912905
8.0428,-0.967962560332754,-0.151069276897714
8.0429,-0.96797525284961,-0.150447027730583
8.043,-0.967987660643223,-0.149830570528105
8.0431,-0.967999795667178,-0.149219785776421
8.0432,-0.968011669358196,-0.148614557216903
8.0433,-0.968023292660072,-0.148014771736437
8.0434,-0.9680346760464,-0.147420319262102
8.0435,-0.968045829542128,-0.146831092660105
8.0436,-0.968056762744032,-0.146246987638614
8.0437,-0.968067484840156,-0.145667902654461
8.0438,-0.968078004628288,-0.145093738823463
8.0439,-0.968088330533505,-0.144524399834238
8.044,-0.968098470624859,-0.143959791865361
8.0441,-0.968108432631242,-0.143399823505612
8.0442,-0.968118223956468,-0.14284440567733
8.0443,-0.968127851693631,-0.142293451562659
8.0444,-0.968137322638758,-0.14174687653255
8.0445,-0.968146643303811,-0.141204598078404
8.0446,-0.968155819929065,-0.14066653574626
8.0447,-0.96816485849489,-0.140132611073478
8.0448,-0.968173764732986,-0.139602747527609
8.0449,-0.968182544137076,-0.139076870447597
8.045,-0.968191201973102,-0.138554906987115
8.0451,-0.968199743288948,-0.138036786059874
8.0452,-0.968208172923703,-0.137522438286969
8.0453,-0.968216495516501,-0.137011795946017
8.0454,-0.968224715514955,-0.136504792922176
8.0455,-0.9682328371832,-0.136001364660871
8.0456,-0.96824086460957,-0.135501448122115
8.0457,-0.968248801713933,-0.135004981736466
8.0458,-0.968256652254682,-0.134511905362549
8.0459,-0.968264419835424,-0.134022160245959
8.046,-0.968272107911363,-0.133535688979624
8.0461,-0.9682797197954,-0.133052435465475
8.0462,-0.968287258663959,-0.132572344877474
8.0463,-0.968294727562563,-0.132095363625856
8.0464,-0.96830212941116,-0.131621439322511
8.0465,-0.968309467009212,-0.131150520747623
8.0466,-0.96831674304057,-0.130682557817333
8.0467,-0.968323960078133,-0.130217501552513
8.0468,-0.968331120588302,-0.129755304048523
8.0469,-0.968338226935254,-0.12929591844599
8.047,-0.968345281385018,-0.128839298902536
8.0471,-0.968352286109387,-0.128385400565361
8.0472,-0.968359243189657,-0.127934179544765
8.0473,-0.96836615462022,-0.127485592888497
8.0474,-0.968373022311984,-0.127039598556913
8.0475,-0.968379848095672,-0.126596155398922
8.0476,-0.968386633724967,-0.126155223128659
8.0477,-0.968393380879535,-0.125716762302949
8.0478,-0.968400091167916,-0.125280734299439
8.0479,-0.9684067661303,-0.124847101295363
8.048,-0.968413407241185,-0.124415826247022
8.0481,-0.96842001591193,-0.123986872869877
8.0482,-0.9684265934932,-0.123560205619236
8.0483,-0.968433141277313,-0.123135789671531
8.0484,-0.968439660500488,-0.122713590906144
8.0485,-0.968446152345011,-0.122293575887848
8.0486,-0.968452617941302,-0.121875711849655
8.0487,-0.968459058369906,-0.121459966676266
8.0488,-0.968465474663405,-0.121046308887991
8.0489,-0.968471867808249,-0.120634707625125
8.049,-0.968478238746518,-0.120225132632791
8.0491,-0.968484588377611,-0.119817554246216
8.0492,-0.968490917559872,-0.119411943376439
8.0493,-0.968497227112148,-0.119008271496485
8.0494,-0.968503517815287,-0.118606510627817
8.0495,-0.968509790413581,-0.118206633327257
8.0496,-0.968516045616147,-0.117808612674316
8.0497,-0.968522284098257,-0.117412422258779
8.0498,-0.968528506502616,-0.117018036168727
8.0499,-0.968534713440593,-0.116625428978841
8.05,-0.968540905493401,-0.116234575739067
8.0501,-0.968547083213231,-0.115845451963588
8.0502,-0.968553247124346,-0.1154580336201
8.0503,-0.968559397724135,-0.115072297119347
8.0504,-0.968565535484117,-0.114688219305011
8.0505,-0.968571660850918,-0.11430577744384
8.0506,-0.968577774247204,-0.113924949216042
8.0507,-0.968583876072583,-0.113545712705927
8.0508,-0.968589966704468,-0.113168046392865
8.0509,-0.968596046498913,-0.112791929142393
8.051,-0.968602115791414,-0.112417340197644
8.0511,-0.968608174897682,-0.112044259170934
8.0512,-0.968614224114383,-0.111672666035636
8.0513,-0.96862026371986,-0.111302541118224
8.0514,-0.968626293974816,-0.110933865090519
8.0515,-0.968632315122979,-0.110566618962198
8.0516,-0.968638327391742,-0.110200784073439
8.0517,-0.968644330992781,-0.109836342087764
8.0518,-0.96865032612264,-0.109473274985086
8.0519,-0.96865631296331,-0.109111565054929
8.052,-0.968662291682774,-0.108751194889825
8.0521,-0.968668262435539,-0.108392147378861
8.0522,-0.968674225363148,-0.108034405701404
8.0523,-0.968680180594666,-0.107677953320984
8.0524,-0.968686128247163,-0.107322773979354
8.0525,-0.968692068426162,-0.106968851690612
8.0526,-0.968698001226086,-0.106616170735592
8.0527,-0.96870392673068,-0.106264715656313
8.0528,-0.968709845013417,-0.10591447125058
8.0529,-0.968715756137899,-0.10556542256673
8.053,-0.968721660158232,-0.105217554898502
8.0531,-0.968727557119393,-0.104870853780038
8.0532,-0.968733447057586,-0.10452530498099
8.0533,-0.96873933000058,-0.10418089450174
8.0534,-0.968745205968041,-0.103837608568791
8.0535,-0.968751074971844,-0.1034954336302
8.0536,-0.968756937016383,-0.103154356351157
8.0537,-0.968762792098863,-0.102814363609645
8.0538,-0.968768640209587,-0.102475442492241
8.0539,-0.968774481332226,-0.102137580290007
8.054,-0.968780315444087,-0.101800764494424
8.0541,-0.968786142516367,-0.101464982793492
8.0542,-0.968791962514397,-0.101130223067892
8.0543,-0.968797775397885,-0.100796473387231
8.0544,-0.968803581121137,-0.100463722006389
8.0545,-0.968809379633286,-0.100131957361914
8.0546,-0.968815170878498,-0.0998011680685901
8.0547,-0.968820954796183,-0.0994713429159635
8.0548,-0.968826731321191,-0.0991424708650352
8.0549,-0.968832500384002,-0.0988145410449998
8.055,-0.968838261910914,-0.0984875427500466
8.0551,-0.968844015824221,-0.0981614654362717
8.0552,-0.96884976204238,-0.0978362987186152
8.0553,-0.968855500480182,-0.0975120323678831
8.0554,-0.968861231048913,-0.0971886563078714
8.0555,-0.968866953656503,-0.096866160612485
8.0556,-0.968872668207679,-0.0965445355029601
8.0557,-0.968878374604109,-0.0962237713451718
8.0558,-0.96888407274454,-0.0959038586469608
8.0559,-0.968889762524931,-0.0955847880555295
8.056,-0.968895443838583,-0.0952665503548996
8.0561,-0.968901116576266,-0.0949491364634256
8.0562,-0.968906780626334,-0.0946325374313815
8.0563,-0.968912435874848,-0.0943167444385254
8.0564,-0.968918082205683,-0.094001748791823
8.0565,-0.968923719500637,-0.0936875419231508
8.0566,-0.968929347639538,-0.0933741153870512
8.0567,-0.968934966500342,-0.0930614608585712
8.0568,-0.968940575959232,-0.0927495701310973
8.0569,-0.968946175890708,-0.0924384351143031
8.057,-0.968951766167685,-0.0921280478320651
8.0571,-0.968957346661571,-0.0918184004204721
8.0572,-0.968962917242359,-0.0915094851258715
8.0573,-0.968968477778704,-0.0912012943029277
8.0574,-0.968974028138002,-0.0908938204127662
8.0575,-0.968979568186468,-0.0905870560210946
8.0576,-0.968985097789205,-0.0902809937964404
8.0577,-0.968990616810278,-0.0899756265083635
8.0578,-0.968996125112778,-0.0896709470257154
8.0579,-0.969001622558892,-0.0893669483149655
8.058,-0.969007109009963,-0.0890636234385176
8.0581,-0.969012584326552,-0.0887609655531085
8.0582,-0.969018048368496,-0.0884589679081804
8.0583,-0.969023500994964,-0.0881576238443549
8.0584,-0.969028942064515,-0.0878569267918724
8.0585,-0.969034371435146,-0.0875568702691327
8.0586,-0.969039788964345,-0.0872574478811639
8.0587,-0.969045194509141,-0.086958653318235
8.0588,-0.969050587926149,-0.0866604803544259
8.0589,-0.969055969071615,-0.0863629228462401
8.059,-0.969061337801464,-0.0860659747312514
8.0591,-0.969066693971335,-0.0857696300267657
8.0592,-0.969072037436628,-0.0854738828285465
8.0593,-0.96907736805254,-0.0851787273095021
8.0594,-0.969082685674104,-0.0848841577184342
8.0595,-0.969087990156224,-0.084590168378834
8.0596,-0.969093281353711,-0.0842967536876645
8.0597,-0.969098559121314,-0.0840039081141693
8.0598,-0.969103823313757,-0.0837116261987204
8.0599,-0.969109073785767,-0.0834199025516789
8.06,-0.969114310392102,-0.0831287318523004
8.0601,-0.969119532987586,-0.0828381088476037
8.0602,-0.969124741427128,-0.0825480283513219
8.0603,-0.969129935565759,-0.0822584852428409
8.0604,-0.969135115258648,-0.0819694744661743
8.0605,-0.969140280361133,-0.0816809910289465
8.0606,-0.969145430728741,-0.0813930300013733
8.0607,-0.969150566217212,-0.0811055865153462
8.0608,-0.969155686682522,-0.0808186557634061
8.0609,-0.969160791980901,-0.0805322329978439
8.061,-0.969165881968857,-0.0802463135297721
8.0611,-0.969170956503192,-0.0799608927282045
8.0612,-0.969176015441021,-0.07967596601919
8.0613,-0.969181058639792,-0.079391528884909
8.0614,-0.9691860859573,-0.0791075768628424
8.0615,-0.969191097251704,-0.078824105544938
8.0616,-0.969196092381545,-0.0785411105767566
8.0617,-0.969201071205759,-0.0782585876566641
8.0618,-0.96920603358369,-0.0779765325350577
8.0619,-0.969210979375106,-0.0776949410135718
8.062,-0.969215908440211,-0.0774138089443074
8.0621,-0.969220820639658,-0.0771331322290804
8.0622,-0.969225715834561,-0.0768529068186743
8.0623,-0.969230593886505,-0.0765731287121447
8.0624,-0.969235454657558,-0.0762937939560472
8.0625,-0.969240298010282,-0.0760148986437889
8.0626,-0.96924512380774,-0.0757364389149106
8.0627,-0.969249931913511,-0.0754584109544227
8.0628,-0.969254722191691,-0.0751808109921367
8.0629,-0.96925949450691,-0.0749036353019824
8.063,-0.969264248724332,-0.0746268802014493
8.0631,-0.969268984709671,-0.0743505420508389
8.0632,-0.969273702329189,-0.0740746172527341
8.0633,-0.969278401449713,-0.0737991022513599
8.0634,-0.96928308193863,-0.0735239935319743
8.0635,-0.969287743663904,-0.0732492876203019
8.0636,-0.969292386494075,-0.0729749810819261
8.0637,-0.969297010298267,-0.0727010705217448
8.0638,-0.969301614946193,-0.0724275525834187
8.0639,-0.969306200308158,-0.0721544239487897
8.064,-0.969310766255067,-0.0718816813373637
8.0641,-0.969315312658425,-0.0716093215057712
8.0642,-0.969319839390345,-0.0713373412472533
8.0643,-0.969324346323548,-0.0710657373911457
8.0644,-0.969328833331368,-0.0707945068023569
8.0645,-0.969333300287757,-0.0705236463808938
8.0646,-0.969337747067284,-0.0702531530613864
8.0647,-0.969342173545141,-0.0699830238125563
8.0648,-0.969346579597144,-0.0697132556367961
8.0649,-0.969350965099736,-0.0694438455696788
8.065,-0.969355329929985,-0.0691747906795131
8.0651,-0.969359673965593,-0.0689060880668876
8.0652,-0.969363997084892,-0.0686377348642241
8.0653,-0.969368299166847,-0.0683697282353723
8.0654,-0.969372580091058,-0.0681020653751416
8.0655,-0.969376839737758,-0.0678347435088958
8.0656,-0.969381077987819,-0.0675677598921624
8.0657,-0.969385294722749,-0.0673011118101937
8.0658,-0.969389489824692,-0.0670347965775867
8.0659,-0.969393663176431,-0.0667688115378813
8.066,-0.969397814661386,-0.0665031540631665
8.0661,-0.969401944163615,-0.0662378215537287
8.0662,-0.969406051567815,-0.0659728114376338
8.0663,-0.969410136759319,-0.0657081211703836
8.0664,-0.969414199624101,-0.0654437482345529
8.0665,-0.969418240048767,-0.0651796901394222
8.0666,-0.969422257920563,-0.0649159444206402
8.0667,-0.96942625312737,-0.0646525086398438
8.0668,-0.969430225557702,-0.0643893803843774
8.0669,-0.969434175100709,-0.0641265572668921
8.067,-0.969438101646174,-0.0638640369250544
8.0671,-0.969442005084512,-0.0636018170212155
8.0672,-0.969445885306769,-0.0633398952420774
8.0673,-0.969449742204617,-0.0630782692983985
8.0674,-0.969453575670362,-0.062816936924656
