"high_res [mm]","Freq [GHz]","re(S(2 1)) []","im(S(2 1)) []"
4,6.2925,0.263094477625677,9.93176995755611e-05
4,6.30375,0.287953778836821,0.000110809113270148
4,6.315,0.317064763424872,0.000112265757673675
4,6.32625,0.351616610361148,0.000102802801820669
4,6.3375,0.393299691472808,8.30047016931336e-05
4,6.34875,0.444604890295074,5.56129958607775e-05
4,6.36,0.509367288809388,2.6231724000398e-05
4,6.37125,0.593824044637225,3.85246039470243e-06
4,6.3825,0.70886135271373,8.16183709643074e-07
4,6.39375,0.875373784548767,3.15497441491511e-05
4,6.405,1.13929010778325,0.000109029820864635
4,6.41625,1.62540383736523,0.000237157390462986
4,6.4275,2.83555214519578,0.000387833232289183
4,6.43875,11.5129071051641,-0.00058679660927652
4,6.45,-5.34395145383393,-0.000267122077622336
4,6.46125,-2.09443583930818,0.000102169166238751
4,6.4725,-1.25209662529016,-4.75733285805028e-05
4,6.48375,-0.847074526501313,0.000160511215923355
4,6.495,-0.587245815002914,0.000750523438607763
4,6.50625,-0.376876442453167,-0.00235998791340043
4,6.5175,-0.000944964870660026,-0.0587132613846004
4,6.52875,-0.045006930232667,-0.354458421247509
4,6.54,-0.0905703361196442,-0.463473310262113
4,6.55125,-0.141163381284611,-0.527609387080067
4,6.5625,-0.191440882646838,-0.567767780228506
4,6.57375,-0.241399665310452,-0.592812066941307
4,6.585,-0.290671505010324,-0.606696039647049
4,6.59625,-0.338674748874045,-0.611896826592771
4,6.6075,-0.384989673205391,-0.610215083981587
4,6.61875,-0.429385748726025,-0.602980129629312
4,6.63,-0.471746792203547,-0.591172121938456
4,6.64125,-0.512009387344799,-0.575526187027718
4,6.6525,-0.550132133161227,-0.556613202166921
4,6.66375,-0.586085348782488,-0.534895161572365
4,6.675,-0.619849873707039,-0.510759814999271
4,6.68625,-0.651418219269798,-0.484541121165634
4,6.6975,-0.680795181804892,-0.45653110498684
4,6.70875,-0.707997203859874,-0.426987005666718
4,6.72,-0.733050716304786,-0.396136081554409
4,6.73125,-0.755989958361652,-0.364179350993044
4,6.7425,-0.776854728356921,-0.331294869296228
4,6.75375,-0.795688372983344,-0.297640763552213
4,6.765,-0.812536175058478,-0.263358062866106
4,6.77625,-0.827444185773759,-0.228573290705499
4,6.7875,-0.840458473625557,-0.193400773906007
4,6.79875,-0.851624722532212,-0.157944636665741
4,6.81,-0.860988096570741,-0.122300469305701
4,6.82125,-0.868593289411027,-0.0865566817612997
4,6.8325,-0.874484685948328,-0.0507955671295711
4,6.84375,-0.878706577008517,-0.0150941103961311
4,6.855,-0.881303382250589,0.020475417705173
4,6.86625,-0.882319849742329,0.0558450408196852
4,6.8775,-0.881801212241513,0.0909507920587293
4,6.88875,-0.879793289643534,0.125732528664323
4,6.9,-0.876342534352147,0.160133815522316
4,6.91125,-0.871496021671392,0.19410185185862
4,6.9225,-0.865301390967202,0.227587420509758
4,6.93375,-0.857806745594273,0.26054484392393
4,6.945,-0.849060520714424,0.292931935347607
4,6.95625,-0.839111328405773,0.324709937389747
4,6.9675,-0.828007789108035,0.355843443295093
4,6.97875,-0.815798357663119,0.386300298805056
4,6.99,-0.802531151152314,0.416051484473616
4,7.00125,-0.788253784530878,0.44507097978825
4,7.0125,-0.773013218817272,0.473335611484673
4,7.02375,-0.756855625381434,0.500824889105511
4,7.035,-0.739826268746894,0.527520831203681
4,7.04625,-0.721969409308532,0.553407785694053
4,7.0575,-0.703328226490914,0.578472247769942
4,7.06875,-0.683944762138452,0.602702678575226
4,7.08,-0.663859883337261,0.626089327502417
4,7.09125,-0.643113263411601,0.648624060608034
4,7.1025,-0.621743379504014,0.670300197229473
4,7.11375,-0.599787524923254,0.691112356474445
4,7.125,-0.577281834312723,0.711056314853117
4,7.13625,-0.554261319639377,0.730128875946111
4,7.1475,-0.530759915013814,0.748327752657197
4,7.15875,-0.506810528413449,0.76565146229217
4,7.17,-0.482445098479953,0.782099234438093
4,7.18125,-0.457694654689021,0.797670931388621
4,7.1925,-0.432589379336151,0.812366980671913
4,7.20375,-0.407158669938855,0.826188319083723
4,7.215,-0.381431200817953,0.839136347507884
4,7.22625,-0.355434982782922,0.851212895715883
4,7.2375,-0.329197420006003,0.862420196272737
4,7.24875,-0.302745363322933,0.872760866635626
4,7.26,-0.276105159344371,0.882237898510293
4,7.27125,-0.249302694898478,0.890854653526218
4,7.2825,-0.222363436452126,0.898614864301542
4,7.29375,-0.19531246427478,0.905522639990796
4,7.305,-0.168174501215179,0.911582475440244
4,7.31625,-0.140973936057092,0.916799263115328
4,7.3275,-0.113734841505806,0.921178307010968
4,7.33875,-0.0864809869335885,0.924725337806365
4,7.35,-0.0592358460786038,0.927446528581055
4,7.36125,-0.032022599949884,0.929348510466572
4,7.3725,-0.00486413523990315,0.930438387667779
4,7.38375,0.022216961412434,0.930723751348722
4,7.395,0.0491984129320857,0.930212691939167
4,7.40625,0.0760582646893062,0.928913809479178
4,7.4175,0.102774900330379,0.926836221679602
4,7.42875,0.129327060123512,0.923989569435755
4,7.44,0.155693861378669,0.920384019589387
4,7.45125,0.181854820499563,0.916030264789776
4,7.4625,0.207789876230021,0.910939520358279
4,7.47375,0.233479413666425,0.90512351811122
4,7.485,0.258904288621576,0.898594497143776
4,7.49625,0.284045851943055,0.891365191621656
4,7.5075,0.308885973410608,0.883448815668254
4,7.51875,0.333407064861469,0.8748590454718
4,7.53,0.357592102219912,0.865609998770137
4,7.54125,0.381424646136467,0.855716211899743
4,7.5525,0.404888860973668,0.845192614620433
4,7.56375,0.427969531907389,0.834054502948015
4,7.575,0.450652079946185,0.822317510243744
4,7.58625,0.472922574704728,0.809997576821992
4,7.5975,0.494767744800841,0.797110918346328
4,7.60875,0.516174985778994,0.783673993288928
4,7.62,0.537132365495271,0.769703469729716
4,7.63125,0.557628626930166,0.755216191769415
4,7.6425,0.577653188425125,0.74022914582576
4,7.65375,0.597196141367016,0.724759427073868
4,7.665,0.616248245370556,0.708824206281601
4,7.67625,0.634800921032911,0.692440697277742
4,7.6875,0.652846240356361,0.675626125276399
4,7.69875,0.670376914954268,0.658397696264773
4,7.71,0.687386282172729,0.640772567643985
4,7.72125,0.70386828927471,0.622767820294276
4,7.7325,0.719817475845795,0.604400432216727
4,7.74375,0.735228954590417,0.585687253884325
4,7.755,0.750098390695019,0.566644985415474
4,7.76625,0.764421979940018,0.547290155663615
4,7.7775,0.778196425745673,0.527639103297566
4,7.78875,0.791418915338525,0.507707959928326
4,7.8,0.804087095224576,0.487512635320409
4,7.81125,0.816199046153608,0.467068804708348
4,7.8225,0.827753257755548,0.446391898222986
4,7.83375,0.83874860302528,0.425497092416803
4,7.845,0.84918431282655,0.4043993038635
4,7.85625,0.859059950579034,0.383113184793885
4,7.8675,0.86837538728526,0.361653120718295
4,7.87875,0.877130777046104,0.340033229974948
4,7.89,0.885326533205158,0.318267365133893
4,7.90125,0.892963305253489,0.296369116177733
4,7.9125,0.900041956617351,0.274351815372561
4,7.92375,0.906563543442323,0.252228543736072
4,7.935,0.912529294478241,0.230012139004025
4,7.94625,0.917940592160286,0.20771520499146
4,7.9575,0.922798954972652,0.185350122240913
4,7.96875,0.927106021172536,0.162929059846492
4,7.98,0.930863533943624,0.140463988339987
4,7.99125,0.93407332804008,0.11796669352275
4,8.0025,0.936737317973895,0.0954487911255715
4,8.01375,0.938857487790861,0.0729217421770945
4,8.025,0.940435882472787,0.050396868960568
4,8.03625,0.94147460099646,0.0278853714376562
4,8.0475,0.941975791072617,0.00539834401775938
4,8.05875,0.941941645581536,-0.0170532074493969
4,8.07,0.941374400714927,-0.0394583485800597
4,8.08125,0.940276335827314,-0.0618061993842828
4,8.0925,0.938649774993455,-0.0840859173376941
4,8.10375,0.936497090261821,-0.106286680719801
4,8.115,0.933820706587544,-0.128397672341114
4,8.12625,0.930623108421577,-0.150408063781434
4,8.1375,0.92690684792596,-0.172307000261121
4,8.14875,0.922674554778179,-0.194083586266891
4,8.16,0.917928947520266,-0.215726872052938
4,8.17125,0.912672846401013,-0.2372258411376
4,8.1825,0.906909187651762,-0.258569398914404
4,8.19375,0.90064103912833,-0.279746362495223
4,8.205,0.893871617243239,-0.300745451901168
4,8.21625,0.886604305103742,-0.321555282714852
4,8.2275,0.878842671762222,-0.342164360304536
4,8.23875,0.870590492476221,-0.362561075727486
4,8.25,0.861851769865965,-0.382733703415389
4,8.26125,0.852630755847379,-0.402670400739938
4,8.2725,0.842931974208892,-0.422359209550661
4,8.28375,0.832760243690327,-0.441788059770176
4,8.295,0.822120701412268,-0.460944775124343
4,8.30625,0.811018826494599,-0.479817081075447
4,8.3175,0.79965192987469,-0.498286385508622
4,8.32875,0.788112546108481,-0.516329125099505
4,8.34,0.776183905531618,-0.534075073943471
4,8.35125,0.763874228139026,-0.551516294322801
4,8.3625,0.751191870091142,-0.568645094574757
4,8.37375,0.73814531608421,-0.58545402960366
4,8.385,0.724743171858289,-0.601935901175118
4,8.39625,0.710994156846702,-0.618083758003449
4,8.4075,0.69690709696994,-0.633890895643336
4,8.41875,0.682490917576523,-0.649350856196402
4,8.43,0.667754636532683,-0.664457427843203
4,8.44125,0.652707357462268,-0.679204644210867
4,8.4525,0.637358263137667,-0.693586783586347
4,8.46375,0.621716609022214,-0.707598367984878
4,8.475,0.605791716963937,-0.721234162083047
4,8.48625,0.589592969040277,-0.734489172025389
4,8.4975,0.573129801552846,-0.747358644113265
4,8.50875,0.556411699171102,-0.759838063384284
4,8.52,0.539448189223366,-0.771923152090301
4,8.53125,0.522248836133467,-0.783609868081545
4,8.5425,0.504823236000835,-0.79489440310422
4,8.55375,0.487181011321848,-0.805773181018443
4,8.565,0.469331805849846,-0.816242855943084
4,8.57625,0.451285279591138,-0.826300310333725
4,8.5875,0.4330511039342,-0.835942652999547
4,8.59875,0.414638956908946,-0.845167217064718
4,8.61,0.396058518573094,-0.853971557879363
4,8.62125,0.377319466522343,-0.86235345088501
4,8.6325,0.358431471521096,-0.870310889438967
4,8.64375,0.33940419325042,-0.877842082601848
4,8.655,0.320247276169846,-0.884945452892076
4,8.66625,0.300970345489634,-0.891619634010968
4,8.6775,0.281583003250084,-0.897863468541651
4,8.68875,0.262094824504535,-0.903676005624834
4,8.7,0.242515353602676,-0.909056498614111
4,8.71125,0.222854100570822,-0.914004402713318
4,8.7225,0.203120537585907,-0.918519372598109
4,8.73375,0.183324095539954,-0.922601260023767
4,8.745,0.163474160691877,-0.926250111420971
4,8.75625,0.143580071403522,-0.929466165481088
4,8.7675,0.123651114956971,-0.932249850732308
4,8.77875,0.103696524450219,-0.934601783107772
4,8.79,0.0837254757683863,-0.93652276350667
4,8.80125,0.0637470846278027,-0.938013775349104
4,8.8125,0.0437704036903599,-0.939075982125364
4,8.82375,0.0238044197456624,-0.939710724940119
4,8.835,0.0038580509585909,-0.939919520051894
4,8.84625,-0.0160598558199309,-0.939704056408085
4,8.8575,-0.035940527681103,-0.939066193175635
4,8.86875,-0.0557752682273745,-0.938007957267425
4,8.88,-0.0755554600843625,-0.936531540864315
4,8.89125,-0.0952725673573632,-0.934639298932703
4,8.9025,-0.114918138034058,-0.932333746737399
4,8.91375,-0.134483806334958,-0.929617557349542
4,8.925,-0.153961295012946,-0.926493559149247
4,8.93625,-0.173342417603217,-0.922964733322622
4,8.9475,-0.192619080624765,-0.919034211352744
4,8.95875,-0.211783285734454,-0.91470527250418
4,8.97,-0.230827131834606,-0.909981341300604
4,8.98125,-0.249742817134927,-0.904865984995058
4,8.9925,-0.268522641169506,-0.899362911032369
4,9.00375,-0.287159006769458,-0.893475964503295
4,9.015,-0.305644421991774,-0.887209125589921
4,9.02625,-0.323971502004772,-0.880566507001851
4,9.0375,-0.342132970930486,-0.873552351402799
4,9.04875,-0.36012166364424,-0.866171028827156
4,9.06,-0.377930527531572,-0.858427034086153
4,9.07125,-0.395552624202598,-0.850324984163292
4,9.0825,-0.41298113116382,-0.841869615598726
4,9.09375,-0.430209343447332,-0.833065781862321
4,9.105,-0.447230675197329,-0.823918450715168
4,9.11625,-0.464038661213702,-0.814432701559372
4,9.1275,-0.480626958452534,-0.804613722775984
4,9.13875,-0.496989347483213,-0.794466809050974
4,9.15,-0.513119733901832,-0.783997358689243
4,9.16125,-0.529012149700537,-0.773210870916663
4,9.1725,-0.544660754592427,-0.762112943170246
4,9.18375,-0.560059837291603,-0.750709268376555
4,9.195,-0.5752038167479,-0.739005632218552
4,9.20625,-0.59008724333587,-0.727007910391134
4,9.2175,-0.604704799997528,-0.714722065845631
4,9.22875,-0.619051303338377,-0.702154146023657
4,9.24,-0.633121704676228,-0.689310280080697
4,9.25125,-0.646911091042315,-0.676196676099916
4,9.2625,-0.660414686134234,-0.662819618296696
4,9.27375,-0.673627851220199,-0.649185464214492
4,9.285,-0.686546085994154,-0.635300641912632
4,9.29625,-0.699165029381294,-0.621171647146712
4,9.3075,-0.711480460293545,-0.606805040542359
4,9.31875,-0.723488298334565,-0.59220744476309
4,9.33,-0.735184604453905,-0.577385541673123
4,9.34125,-0.746565581549939,-0.562346069495954
4,9.3525,-0.757627575021221,-0.547095819969662
4,9.36375,-0.768367073265977,-0.531641635499821
4,9.375,-0.778780708129444,-0.515990406311039
4,9.38625,-0.788865255298834,-0.500149067598093
4,9.3975,-0.798617634645717,-0.484124596677738
4,9.40875,-0.808034910515666,-0.467924010142215
4,9.42,-0.817114291965059,-0.451554361015571
4,9.43125,-0.825853132944976,-0.435022735913887
4,9.4425,-0.834248932432124,-0.418336252210566
4,9.45375,-0.842299334506879,-0.401502055207782
4,9.465,-0.850002128378449,-0.384527315315298
4,9.47625,-0.857355248357322,-0.367419225237767
4,9.4875,-0.864356773775135,-0.350184997171726
4,9.49875,-0.87100492885218,-0.33283186001345
4,9.51,-0.877298082512834,-0.315367056578813
4,9.52125,-0.883234748149183,-0.297797840836379
4,9.5325,-0.88881358333323,-0.280131475154828
4,9.54375,-0.894033389478069,-0.262375227565952
4,9.555,-0.898893111448509,-0.244536369044268
4,9.56625,-0.903391837121602,-0.226622170804489
4,9.5775,-0.907528796897659,-0.208639901617878
4,9.58875,-0.911303363162325,-0.190596825148649
4,9.6,-0.914715049700342,-0.172500197311431
4,9.61125,-0.917763511061684,-0.154357263650899
4,9.6225,-0.920448541880758,-0.136175256744561
4,9.63375,-0.922770076149457,-0.117961393629685
4,9.645,-0.924728186444808,-0.0997228732553913
4,9.65625,-0.926323083112083,-0.0814668739607537
4,9.6675,-0.9275551134042,-0.0632005509798791
4,9.67875,-0.928424760578307,-0.0449310339747864
4,9.69,-0.928932642950486,-0.0266654245969181
4,9.70125,-0.929079512909489,-0.0084107940780434
4,9.7125,-0.928866255890493,0.00982581914865289
4,9.72375,-0.928293889309869,0.0280374117966643
4,9.735,-0.927363561461957,0.0462170180427308
4,9.74625,-0.92607655037888,0.0643577118112998
4,9.7575,-0.924434262654453,0.0824526090263066
4,9.76875,-0.922438232233222,0.100494869829725
4,9.78,-0.920090119165703,0.11847770076649
4,9.79125,-0.917391708330896,0.136394356935259
4,9.8025,-0.914344908127153,0.154238144104711
4,9.81375,-0.910951749132461,0.172002420795002
4,9.825,-0.907214382735243,0.189680600324115
4,9.83625,-0.903135079736727,0.207266152818839
4,9.8475,-0.898716228925974,0.224752607190168
4,9.85875,-0.893960335628613,0.242133553073026
4,9.87,-0.888870020230344,0.259402642730126
4,9.88125,-0.883448016676239,0.276553592919951
4,9.8925,-0.877697170946883,0.293580186728818
4,9.90375,-0.871620439512341,0.310476275367042
4,9.915,-0.865220887764954,0.327235779929267
4,9.92625,-0.858501688431944,0.343852693119032
4,9.9375,-0.851466119968727,0.360321080937767
4,9.94875,-0.844117564933914,0.376635084338313
4,9.96,-0.836459508346847,0.392788920843236
4,9.97125,-0.828495536028551,0.408776886128136
4,9.9825,-0.82022933292693,0.424593355570236
4,9.99375,-0.811664681427018,0.440232785762553
4,10.005,-0.802805459647041,0.455689715993951
4,10.01625,-0.793655639721018,0.470958769695472
4,10.0275,-0.784219286068622,0.486034655853271
4,10.03875,-0.774500553652931,0.500912170388575
4,10.05,-0.76450368622671,0.51558619750509
4,10.06125,-0.754233014567799,0.530051711004243
4,10.0725,-0.743692954704145,0.544303775568755
4,10.08375,-0.732888006128999,0.558337548014948
4,10.095,-0.721822750006698,0.572148278514308
4,10.10625,-0.710501847369506,0.585731311784712
4,10.1175,-0.698930037305852,0.599082088251826
4,10.12875,-0.687112135140304,0.612196145181168
4,10.14,-0.675053030605602,0.625069117781262
4,10.15125,-0.662757686006973,0.637696740278402
4,10.1625,-0.650231134378954,0.650074846963453
4,10.17375,-0.637478477634888,0.662199373211192
4,10.185,-0.624504884709233,0.674066356472576
4,10.19625,-0.61131558969277,0.685671937240431
4,10.2075,-0.597915889960764,0.697012359988928
4,10.21875,-0.584311144294085,0.708083974087291
4,10.23,-0.570506770993288,0.718883234688072
4,10.24125,-0.556508245985582,0.729406703590377
4,10.2525,-0.542321100924578,0.739651050078384
4,10.26375,-0.527950921282741,0.749613051735415
4,10.275,-0.513403344436344,0.759289595233875
4,10.28625,-0.498684057742771,0.768677677101292
4,10.2975,-0.483798796609938,0.777774404462645
4,10.30875,-0.468753342557611,0.786576995759206
4,10.32,-0.453553521270362,0.795082781443957
4,10.33125,-0.438205200641843,0.803289204653777
4,10.3425,-0.422714288810152,0.811193821858355
4,10.35375,-0.407086732183902,0.818794303485938
4,10.365,-0.391328513458696,0.826088434525821
4,10.37625,-0.375445649623674,0.833074115107539
4,10.3875,-0.359444189957744,0.839749361056654
4,10.39875,-0.343330214015192,0.846112304426935
4,10.41,-0.32710982960025,0.852161194008771
4,10.42125,-0.310789170730303,0.857894395813523
4,10.4325,-0.294374395587368,0.863310393533511
4,10.44375,-0.27787168445747,0.868407788977307
4,10.455,-0.261287237657605,0.873185302479895
4,10.46625,-0.244627273449902,0.877641773287265
4,10.4775,-0.227898025942737,0.881776159914926
4,10.48875,-0.211105742978411,0.885587540479796
4,10.5,-0.194256684007188,0.889075113004852
